NAME,PRICE,CUSINE_CATEGORY,REGION,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,DAYS_OPEN
Restaurant_13952,1681,Chinese,Powai,Dessert Parlor,11am to 12midnight,Very Good,4.6,9539,Tue-Sun
Restaurant_13953,606,Chinese,Powai,Dessert Parlor,12noon to 1am,Average,3.6,7440,Mon-Sun
Restaurant_13954,260,Fast Food,Bandra,Bar,11am to 12midnight,Very Good,3.4,6197,Mon-Sun
Restaurant_13955,439,Seafood,Powai,Casual Dining,12noon to 1am,Average,4.5,9774,Mon-Sun
Restaurant_13956,1925,North Indian,Thane,Fine Dining,10am to 11pm,Poor,3.0,4021,Tue-Sun
Restaurant_13957,1598,Fast Food,Thane,Bar,10am to 11pm,Excellent,4.9,5873,Mon-Fri
Restaurant_13958,1723,North Indian,Powai,Dessert Parlor,10am to 11pm,Excellent,3.3,5934,Tue-Sun
Restaurant_13959,1586,Chinese,Dadar,Bar,12noon to 1am,Poor,3.7,6168,Tue-Sun
Restaurant_13960,1606,Fast Food,Bandra,Dessert Parlor,11am to 12midnight,Average,4.5,9195,Tue-Sun
Restaurant_13961,1276,Fast Food,Dadar,Bar,11am to 12midnight,Good,4.5,5835,Mon-Sun
Restaurant_13962,922,North Indian,Thane,Fine Dining,12noon to 1am,Very Good,4.2,2565,Mon-Sun
Restaurant_13963,884,North Indian,Vashi,Casual Dining,11am to 12midnight,Poor,2.8,2164,Tue-Sun
Restaurant_13964,230,Cafe,Andheri,Casual Dining,12noon to 1am,Very Good,3.1,623,Tue-Sun
Restaurant_13965,1575,North Indian,Andheri,Dessert Parlor,11am to 12midnight,Good,4.3,4459,Tue-Sun
Restaurant_13966,1599,Fast Food,Borivali,Dessert Parlor,11am to 12midnight,Average,4.6,364,Mon-Fri
Restaurant_13967,880,Italian,Dadar,Quick Bites,12noon to 1am,Very Good,2.9,6749,Tue-Sun
Restaurant_13968,1807,North Indian,Thane,Cafe,11am to 12midnight,Average,5.0,9211,Mon-Sun
Restaurant_13969,1869,Seafood,Chembur,Quick Bites,10am to 11pm,Good,4.1,8090,Mon-Sun
Restaurant_13970,1418,Cafe,Thane,Dessert Parlor,10am to 11pm,Average,4.6,4712,Mon-Fri
Restaurant_13971,2038,Seafood,Chembur,Fine Dining,12noon to 1am,Good,4.5,7898,Mon-Fri
Restaurant_13972,1558,Seafood,Vashi,Dessert Parlor,11am to 12midnight,Excellent,2.8,2259,Mon-Fri
Restaurant_13973,475,Italian,Powai,Bar,12noon to 1am,Very Good,3.4,9006,Mon-Sun
Restaurant_13974,2351,Cafe,Thane,Quick Bites,12noon to 1am,Very Good,3.6,9909,Mon-Sun
Restaurant_13975,760,Chinese,Borivali,Cafe,11am to 12midnight,Good,3.2,8839,Tue-Sun
Restaurant_13976,2222,Fast Food,Powai,Quick Bites,10am to 11pm,Good,4.2,9035,Tue-Sun
Restaurant_13977,1503,Fast Food,Andheri,Casual Dining,10am to 11pm,Poor,3.9,3909,Mon-Sun
Restaurant_13978,840,North Indian,Dadar,Casual Dining,11am to 12midnight,Good,5.0,9224,Mon-Fri
Restaurant_13979,403,Fast Food,Thane,Quick Bites,10am to 11pm,Good,3.0,8946,Mon-Sun
Restaurant_13980,1185,Italian,Bandra,Fine Dining,12noon to 1am,Average,3.9,2337,Mon-Sun
Restaurant_13981,885,Fast Food,Thane,Quick Bites,12noon to 1am,Average,4.8,7718,Mon-Fri
Restaurant_13982,1310,Italian,Vashi,Fine Dining,12noon to 1am,Very Good,2.6,97,Mon-Sun
Restaurant_13983,328,Chinese,Goregaon,Dessert Parlor,10am to 11pm,Average,3.7,1933,Mon-Sun
Restaurant_13984,1954,Italian,Borivali,Fine Dining,11am to 12midnight,Average,3.0,7743,Mon-Fri
Restaurant_13985,367,Chinese,Bandra,Bar,11am to 12midnight,Very Good,4.9,250,Mon-Sun
Restaurant_13986,353,Chinese,Vashi,Casual Dining,12noon to 1am,Excellent,4.2,4696,Tue-Sun
Restaurant_13987,969,Chinese,Powai,Cafe,12noon to 1am,Poor,3.2,4818,Mon-Sun
Restaurant_13988,2234,Italian,Dadar,Bar,12noon to 1am,Average,5.0,9840,Mon-Fri
Restaurant_13989,1304,Chinese,Vashi,Fine Dining,10am to 11pm,Excellent,3.0,8940,Mon-Fri
Restaurant_13990,1148,Italian,Andheri,Quick Bites,11am to 12midnight,Poor,3.3,6280,Tue-Sun
Restaurant_13991,2369,Cafe,Andheri,Casual Dining,11am to 12midnight,Very Good,4.2,6977,Mon-Fri
Restaurant_13992,1089,Chinese,Chembur,Quick Bites,10am to 11pm,Average,3.9,9314,Mon-Fri
Restaurant_13993,496,Italian,Dadar,Casual Dining,11am to 12midnight,Average,4.6,5324,Mon-Sun
Restaurant_13994,1037,Italian,Andheri,Cafe,12noon to 1am,Good,4.2,2328,Tue-Sun
Restaurant_13995,539,Italian,Thane,Bar,11am to 12midnight,Average,3.9,8404,Mon-Sun
Restaurant_13996,2027,North Indian,Powai,Cafe,11am to 12midnight,Average,3.3,6753,Mon-Sun
Restaurant_13997,2458,North Indian,Malad,Cafe,10am to 11pm,Excellent,3.2,3927,Tue-Sun
Restaurant_13998,2107,Chinese,Andheri,Bar,11am to 12midnight,Excellent,2.7,9636,Mon-Fri
Restaurant_13999,134,Fast Food,Goregaon,Fine Dining,12noon to 1am,Average,3.5,86,Tue-Sun
Restaurant_14000,2364,Cafe,Malad,Bar,10am to 11pm,Poor,4.5,6240,Mon-Fri
Restaurant_14001,820,Fast Food,Malad,Fine Dining,10am to 11pm,Very Good,3.2,4683,Mon-Fri
Restaurant_14002,618,Chinese,Goregaon,Cafe,10am to 11pm,Excellent,4.7,9974,Mon-Sun
Restaurant_14003,368,Seafood,Malad,Quick Bites,12noon to 1am,Poor,4.5,7912,Mon-Sun
Restaurant_14004,737,Seafood,Thane,Bar,11am to 12midnight,Average,5.0,1366,Mon-Sun
Restaurant_14005,1448,Cafe,Vashi,Cafe,10am to 11pm,Good,4.3,5913,Mon-Fri
Restaurant_14006,1479,Cafe,Andheri,Cafe,12noon to 1am,Excellent,2.6,8523,Tue-Sun
Restaurant_14007,189,Cafe,Bandra,Cafe,12noon to 1am,Excellent,4.0,8445,Tue-Sun
Restaurant_14008,1165,North Indian,Andheri,Quick Bites,12noon to 1am,Good,3.3,525,Mon-Fri
Restaurant_14009,1488,North Indian,Malad,Dessert Parlor,11am to 12midnight,Average,4.9,5462,Mon-Sun
Restaurant_14010,1794,Seafood,Powai,Dessert Parlor,12noon to 1am,Excellent,4.3,9410,Mon-Fri
Restaurant_14011,1489,Cafe,Goregaon,Bar,11am to 12midnight,Average,4.5,3660,Tue-Sun
Restaurant_14012,2435,Italian,Powai,Dessert Parlor,10am to 11pm,Poor,3.9,3148,Mon-Sun
Restaurant_14013,580,Fast Food,Bandra,Casual Dining,10am to 11pm,Excellent,4.9,23,Tue-Sun
Restaurant_14014,600,Seafood,Thane,Fine Dining,11am to 12midnight,Average,2.9,5139,Tue-Sun
Restaurant_14015,1761,Cafe,Malad,Bar,12noon to 1am,Poor,3.5,1034,Mon-Sun
Restaurant_14016,2199,Italian,Goregaon,Bar,10am to 11pm,Excellent,3.8,3028,Mon-Sun
Restaurant_14017,202,Cafe,Chembur,Cafe,11am to 12midnight,Very Good,3.9,9042,Tue-Sun
Restaurant_14018,1547,Chinese,Chembur,Fine Dining,12noon to 1am,Average,4.4,4530,Mon-Sun
Restaurant_14019,2063,Italian,Bandra,Casual Dining,10am to 11pm,Poor,4.3,5706,Mon-Sun
Restaurant_14020,1739,Fast Food,Bandra,Dessert Parlor,11am to 12midnight,Very Good,2.6,1457,Mon-Fri
Restaurant_14021,1427,Chinese,Dadar,Bar,12noon to 1am,Average,4.3,3036,Mon-Fri
Restaurant_14022,1779,North Indian,Bandra,Fine Dining,12noon to 1am,Excellent,3.2,6454,Mon-Fri
Restaurant_14023,2257,Seafood,Bandra,Casual Dining,12noon to 1am,Average,3.5,8338,Mon-Sun
Restaurant_14024,1688,Cafe,Thane,Quick Bites,11am to 12midnight,Poor,3.6,4334,Mon-Fri
Restaurant_14025,167,Seafood,Dadar,Quick Bites,11am to 12midnight,Excellent,4.2,6095,Tue-Sun
Restaurant_14026,1773,Fast Food,Chembur,Cafe,12noon to 1am,Excellent,4.2,9433,Mon-Fri
Restaurant_14027,407,Cafe,Chembur,Casual Dining,12noon to 1am,Excellent,3.4,566,Tue-Sun
Restaurant_14028,1475,Chinese,Goregaon,Bar,12noon to 1am,Good,4.5,1628,Tue-Sun
Restaurant_14029,1922,Italian,Powai,Quick Bites,12noon to 1am,Poor,2.8,9969,Mon-Fri
Restaurant_14030,1189,Italian,Vashi,Fine Dining,12noon to 1am,Very Good,3.1,140,Mon-Fri
Restaurant_14031,559,Cafe,Malad,Quick Bites,12noon to 1am,Excellent,3.6,5270,Mon-Sun
Restaurant_14032,2494,Chinese,Goregaon,Fine Dining,10am to 11pm,Poor,3.0,5021,Mon-Sun
Restaurant_14033,2472,Cafe,Goregaon,Dessert Parlor,12noon to 1am,Good,4.8,1184,Mon-Fri
Restaurant_14034,766,Cafe,Thane,Dessert Parlor,11am to 12midnight,Good,4.8,2438,Tue-Sun
Restaurant_14035,1722,Cafe,Vashi,Casual Dining,11am to 12midnight,Excellent,2.9,4210,Mon-Fri
Restaurant_14036,1156,Italian,Goregaon,Dessert Parlor,11am to 12midnight,Poor,3.5,3832,Mon-Sun
Restaurant_14037,167,Fast Food,Andheri,Casual Dining,11am to 12midnight,Good,5.0,2825,Mon-Sun
Restaurant_14038,2334,Cafe,Chembur,Bar,10am to 11pm,Excellent,2.5,8104,Tue-Sun
Restaurant_14039,2339,Italian,Bandra,Bar,10am to 11pm,Average,2.6,1260,Mon-Sun
Restaurant_14040,1336,North Indian,Bandra,Bar,11am to 12midnight,Average,4.6,6671,Mon-Fri
Restaurant_14041,1723,Chinese,Borivali,Dessert Parlor,11am to 12midnight,Average,3.5,7194,Tue-Sun
Restaurant_14042,1474,North Indian,Thane,Dessert Parlor,11am to 12midnight,Very Good,4.3,3658,Mon-Fri
Restaurant_14043,2363,Cafe,Dadar,Cafe,11am to 12midnight,Poor,4.0,5093,Tue-Sun
Restaurant_14044,276,Italian,Malad,Quick Bites,11am to 12midnight,Average,4.2,8518,Tue-Sun
Restaurant_14045,1688,Chinese,Chembur,Fine Dining,10am to 11pm,Good,3.0,6389,Mon-Fri
Restaurant_14046,1453,Seafood,Andheri,Bar,10am to 11pm,Very Good,3.9,9241,Mon-Sun
Restaurant_14047,725,Chinese,Goregaon,Dessert Parlor,10am to 11pm,Average,4.1,6861,Mon-Sun
Restaurant_14048,278,Chinese,Goregaon,Quick Bites,12noon to 1am,Excellent,3.9,7116,Tue-Sun
Restaurant_14049,494,Cafe,Thane,Bar,11am to 12midnight,Good,4.9,544,Tue-Sun
Restaurant_14050,1268,North Indian,Malad,Bar,11am to 12midnight,Very Good,2.5,5277,Mon-Sun
Restaurant_14051,975,North Indian,Powai,Fine Dining,12noon to 1am,Very Good,3.0,5483,Tue-Sun
Restaurant_14052,1061,Seafood,Andheri,Quick Bites,11am to 12midnight,Good,2.7,4140,Mon-Sun
Restaurant_14053,297,Cafe,Malad,Quick Bites,12noon to 1am,Average,4.9,1598,Mon-Sun
Restaurant_14054,1068,Chinese,Powai,Dessert Parlor,12noon to 1am,Excellent,3.1,4509,Mon-Fri
Restaurant_14055,768,Fast Food,Malad,Quick Bites,12noon to 1am,Excellent,4.4,6419,Mon-Fri
Restaurant_14056,1376,North Indian,Goregaon,Quick Bites,12noon to 1am,Excellent,2.9,79,Mon-Sun
Restaurant_14057,2010,North Indian,Goregaon,Dessert Parlor,11am to 12midnight,Very Good,2.6,4583,Mon-Sun
Restaurant_14058,171,Italian,Vashi,Bar,12noon to 1am,Average,3.0,1788,Mon-Fri
Restaurant_14059,322,Chinese,Borivali,Fine Dining,11am to 12midnight,Good,3.2,2828,Mon-Sun
Restaurant_14060,2423,Cafe,Borivali,Quick Bites,12noon to 1am,Poor,3.6,3383,Mon-Sun
Restaurant_14061,1369,North Indian,Thane,Fine Dining,10am to 11pm,Excellent,2.6,9164,Tue-Sun
Restaurant_14062,1464,Cafe,Powai,Cafe,11am to 12midnight,Good,4.0,1881,Mon-Fri
Restaurant_14063,1023,Chinese,Goregaon,Casual Dining,12noon to 1am,Good,4.1,1549,Mon-Fri
Restaurant_14064,570,Chinese,Borivali,Fine Dining,12noon to 1am,Excellent,3.2,4913,Mon-Fri
Restaurant_14065,2154,North Indian,Vashi,Quick Bites,12noon to 1am,Poor,3.2,9776,Tue-Sun
Restaurant_14066,287,Seafood,Dadar,Fine Dining,10am to 11pm,Very Good,3.0,3738,Mon-Fri
Restaurant_14067,2151,Cafe,Goregaon,Quick Bites,11am to 12midnight,Very Good,3.0,121,Mon-Fri
Restaurant_14068,1768,Cafe,Vashi,Casual Dining,10am to 11pm,Average,4.1,8461,Mon-Fri
Restaurant_14069,1248,Italian,Bandra,Cafe,10am to 11pm,Very Good,4.0,1407,Mon-Sun
Restaurant_14070,1059,Chinese,Malad,Fine Dining,10am to 11pm,Good,4.8,4480,Tue-Sun
Restaurant_14071,729,Chinese,Borivali,Bar,11am to 12midnight,Very Good,4.6,7924,Mon-Sun
Restaurant_14072,874,North Indian,Dadar,Cafe,10am to 11pm,Average,3.9,1234,Mon-Fri
Restaurant_14073,459,North Indian,Vashi,Casual Dining,11am to 12midnight,Good,2.9,5332,Tue-Sun
Restaurant_14074,617,North Indian,Powai,Fine Dining,11am to 12midnight,Good,3.3,9704,Mon-Sun
Restaurant_14075,1443,Italian,Andheri,Quick Bites,12noon to 1am,Poor,3.7,2714,Tue-Sun
Restaurant_14076,2069,Seafood,Dadar,Bar,10am to 11pm,Excellent,3.6,6651,Mon-Fri
Restaurant_14077,1020,North Indian,Chembur,Cafe,10am to 11pm,Excellent,2.7,6857,Tue-Sun
Restaurant_14078,1034,North Indian,Bandra,Cafe,10am to 11pm,Excellent,3.4,4123,Mon-Fri
Restaurant_14079,2086,Fast Food,Goregaon,Bar,11am to 12midnight,Average,3.0,2659,Tue-Sun
Restaurant_14080,1000,North Indian,Goregaon,Cafe,11am to 12midnight,Very Good,3.9,3425,Mon-Fri
Restaurant_14081,1828,Italian,Bandra,Casual Dining,11am to 12midnight,Excellent,4.8,3255,Mon-Fri
Restaurant_14082,1469,Cafe,Goregaon,Bar,10am to 11pm,Very Good,2.8,4965,Tue-Sun
Restaurant_14083,1318,Seafood,Andheri,Casual Dining,11am to 12midnight,Excellent,4.7,1970,Mon-Sun
Restaurant_14084,2315,Cafe,Malad,Bar,11am to 12midnight,Poor,3.2,546,Mon-Fri
Restaurant_14085,476,Fast Food,Goregaon,Casual Dining,11am to 12midnight,Very Good,4.2,744,Mon-Fri
Restaurant_14086,1874,Chinese,Bandra,Quick Bites,12noon to 1am,Average,4.0,5564,Mon-Fri
Restaurant_14087,1605,Chinese,Goregaon,Quick Bites,11am to 12midnight,Average,3.0,7282,Mon-Sun
Restaurant_14088,1367,North Indian,Dadar,Cafe,10am to 11pm,Very Good,3.4,1361,Mon-Fri
Restaurant_14089,1110,Fast Food,Bandra,Bar,11am to 12midnight,Average,3.9,4900,Mon-Sun
Restaurant_14090,1294,Cafe,Dadar,Fine Dining,12noon to 1am,Good,4.8,85,Mon-Fri
Restaurant_14091,1330,Italian,Andheri,Bar,11am to 12midnight,Average,3.0,2024,Tue-Sun
Restaurant_14092,1277,Seafood,Vashi,Casual Dining,11am to 12midnight,Poor,3.4,541,Tue-Sun
Restaurant_14093,2195,Cafe,Chembur,Fine Dining,12noon to 1am,Poor,5.0,1214,Mon-Fri
Restaurant_14094,1772,Fast Food,Chembur,Cafe,10am to 11pm,Very Good,4.5,8520,Mon-Fri
Restaurant_14095,2028,Fast Food,Bandra,Cafe,12noon to 1am,Average,3.5,8602,Tue-Sun
Restaurant_14096,272,Cafe,Andheri,Fine Dining,11am to 12midnight,Very Good,2.9,4328,Mon-Sun
Restaurant_14097,393,Seafood,Goregaon,Bar,11am to 12midnight,Excellent,3.8,6569,Mon-Sun
Restaurant_14098,651,Cafe,Borivali,Quick Bites,11am to 12midnight,Good,4.0,9337,Mon-Fri
Restaurant_14099,1570,Cafe,Borivali,Bar,11am to 12midnight,Very Good,3.1,7035,Mon-Sun
Restaurant_14100,1139,Seafood,Bandra,Fine Dining,10am to 11pm,Very Good,4.3,6091,Mon-Sun
Restaurant_14101,1762,Italian,Malad,Bar,11am to 12midnight,Very Good,3.9,6494,Mon-Fri
Restaurant_14102,984,Fast Food,Malad,Dessert Parlor,11am to 12midnight,Very Good,3.4,5051,Mon-Fri
Restaurant_14103,1472,Seafood,Bandra,Casual Dining,12noon to 1am,Poor,3.2,1430,Mon-Sun
Restaurant_14104,1326,North Indian,Dadar,Casual Dining,10am to 11pm,Good,3.2,8810,Tue-Sun
Restaurant_14105,233,North Indian,Malad,Dessert Parlor,12noon to 1am,Excellent,4.5,1443,Mon-Sun
Restaurant_14106,870,North Indian,Malad,Cafe,11am to 12midnight,Good,3.7,7851,Tue-Sun
Restaurant_14107,1189,North Indian,Malad,Fine Dining,11am to 12midnight,Very Good,3.2,1755,Mon-Sun
Restaurant_14108,579,Chinese,Powai,Casual Dining,11am to 12midnight,Poor,4.5,7004,Tue-Sun
Restaurant_14109,962,Italian,Goregaon,Cafe,10am to 11pm,Excellent,2.6,5371,Mon-Fri
Restaurant_14110,558,Chinese,Borivali,Quick Bites,11am to 12midnight,Very Good,5.0,4096,Mon-Sun
Restaurant_14111,725,Cafe,Malad,Cafe,12noon to 1am,Very Good,4.7,5186,Mon-Fri
Restaurant_14112,258,Cafe,Thane,Casual Dining,12noon to 1am,Average,4.4,1045,Tue-Sun
Restaurant_14113,2308,Seafood,Andheri,Fine Dining,10am to 11pm,Good,3.2,8833,Mon-Fri
Restaurant_14114,1377,North Indian,Bandra,Fine Dining,11am to 12midnight,Good,4.7,8033,Mon-Fri
Restaurant_14115,2107,Seafood,Malad,Cafe,11am to 12midnight,Good,4.5,458,Tue-Sun
Restaurant_14116,2020,Cafe,Dadar,Quick Bites,11am to 12midnight,Average,4.5,530,Tue-Sun
Restaurant_14117,1039,North Indian,Andheri,Dessert Parlor,10am to 11pm,Poor,2.9,4582,Mon-Sun
Restaurant_14118,1672,Fast Food,Chembur,Casual Dining,10am to 11pm,Poor,4.0,1499,Tue-Sun
Restaurant_14119,2302,Italian,Chembur,Fine Dining,11am to 12midnight,Poor,4.7,2869,Tue-Sun
Restaurant_14120,531,Cafe,Goregaon,Quick Bites,12noon to 1am,Excellent,3.8,7225,Tue-Sun
Restaurant_14121,1150,Fast Food,Thane,Bar,10am to 11pm,Average,3.9,9977,Tue-Sun
Restaurant_14122,1103,Seafood,Goregaon,Dessert Parlor,10am to 11pm,Average,3.5,540,Mon-Fri
Restaurant_14123,2214,Fast Food,Dadar,Dessert Parlor,12noon to 1am,Poor,4.2,3423,Mon-Fri
Restaurant_14124,2243,Seafood,Goregaon,Casual Dining,12noon to 1am,Poor,4.7,4974,Tue-Sun
Restaurant_14125,314,Cafe,Thane,Quick Bites,11am to 12midnight,Poor,3.8,4287,Mon-Fri
Restaurant_14126,2341,Chinese,Andheri,Fine Dining,11am to 12midnight,Average,4.9,850,Mon-Sun
Restaurant_14127,1770,Italian,Bandra,Fine Dining,11am to 12midnight,Poor,3.5,920,Mon-Fri
Restaurant_14128,1413,Fast Food,Malad,Bar,11am to 12midnight,Good,2.8,5507,Tue-Sun
Restaurant_14129,984,Fast Food,Malad,Fine Dining,10am to 11pm,Poor,2.5,4626,Tue-Sun
Restaurant_14130,2186,Cafe,Bandra,Quick Bites,12noon to 1am,Good,3.9,8247,Mon-Fri
Restaurant_14131,1987,Cafe,Goregaon,Fine Dining,11am to 12midnight,Very Good,4.5,8953,Mon-Sun
Restaurant_14132,1038,Seafood,Chembur,Cafe,12noon to 1am,Very Good,4.6,7410,Mon-Sun
Restaurant_14133,1038,North Indian,Chembur,Fine Dining,11am to 12midnight,Average,4.9,2432,Tue-Sun
Restaurant_14134,305,North Indian,Thane,Casual Dining,12noon to 1am,Excellent,3.8,5312,Mon-Sun
Restaurant_14135,1041,North Indian,Andheri,Cafe,11am to 12midnight,Very Good,3.0,3703,Tue-Sun
Restaurant_14136,654,Seafood,Goregaon,Fine Dining,12noon to 1am,Average,4.2,6907,Tue-Sun
Restaurant_14137,1619,North Indian,Dadar,Fine Dining,11am to 12midnight,Average,4.7,3992,Mon-Sun
Restaurant_14138,870,Cafe,Malad,Fine Dining,10am to 11pm,Good,3.0,3633,Tue-Sun
Restaurant_14139,348,Chinese,Dadar,Cafe,11am to 12midnight,Good,3.4,6803,Mon-Fri
Restaurant_14140,1197,Chinese,Powai,Fine Dining,12noon to 1am,Poor,4.5,266,Mon-Fri
Restaurant_14141,472,Chinese,Vashi,Dessert Parlor,11am to 12midnight,Very Good,3.1,8657,Mon-Fri
Restaurant_14142,1954,North Indian,Thane,Fine Dining,10am to 11pm,Good,4.7,478,Mon-Fri
Restaurant_14143,934,Chinese,Thane,Dessert Parlor,10am to 11pm,Excellent,4.6,1097,Mon-Fri
Restaurant_14144,801,Fast Food,Borivali,Cafe,11am to 12midnight,Average,3.8,1517,Mon-Fri
Restaurant_14145,2285,North Indian,Andheri,Fine Dining,12noon to 1am,Poor,5.0,2363,Mon-Fri
Restaurant_14146,1041,Fast Food,Borivali,Quick Bites,12noon to 1am,Good,3.2,2316,Tue-Sun
Restaurant_14147,1095,Cafe,Borivali,Casual Dining,12noon to 1am,Good,4.8,7932,Tue-Sun
Restaurant_14148,893,Fast Food,Thane,Fine Dining,12noon to 1am,Good,3.2,4559,Mon-Fri
Restaurant_14149,777,Cafe,Andheri,Casual Dining,10am to 11pm,Very Good,4.2,8226,Mon-Sun
Restaurant_14150,1913,Seafood,Dadar,Quick Bites,10am to 11pm,Good,4.4,9924,Mon-Sun
Restaurant_14151,1661,Seafood,Malad,Cafe,11am to 12midnight,Average,4.1,5844,Mon-Sun
Restaurant_14152,552,Fast Food,Vashi,Casual Dining,12noon to 1am,Good,3.8,6037,Tue-Sun
Restaurant_14153,1238,Italian,Dadar,Fine Dining,11am to 12midnight,Excellent,4.1,1286,Mon-Sun
Restaurant_14154,150,Cafe,Thane,Dessert Parlor,10am to 11pm,Good,2.6,7050,Mon-Fri
Restaurant_14155,1492,North Indian,Powai,Bar,11am to 12midnight,Poor,4.7,5256,Mon-Sun
Restaurant_14156,1638,Italian,Goregaon,Dessert Parlor,11am to 12midnight,Poor,3.8,6478,Tue-Sun
Restaurant_14157,309,Cafe,Thane,Quick Bites,12noon to 1am,Excellent,3.7,5888,Mon-Sun
Restaurant_14158,987,North Indian,Powai,Bar,10am to 11pm,Poor,3.9,6823,Mon-Sun
Restaurant_14159,2026,Cafe,Bandra,Casual Dining,10am to 11pm,Very Good,3.9,298,Mon-Fri
Restaurant_14160,949,Cafe,Malad,Fine Dining,11am to 12midnight,Average,4.3,6961,Mon-Sun
Restaurant_14161,1977,North Indian,Bandra,Casual Dining,10am to 11pm,Average,2.7,5726,Mon-Fri
Restaurant_14162,726,Cafe,Thane,Bar,12noon to 1am,Very Good,4.9,1278,Tue-Sun
Restaurant_14163,1558,Cafe,Powai,Casual Dining,11am to 12midnight,Poor,4.9,674,Mon-Sun
Restaurant_14164,1350,Cafe,Dadar,Bar,10am to 11pm,Excellent,2.5,619,Tue-Sun
Restaurant_14165,762,Seafood,Thane,Cafe,12noon to 1am,Excellent,3.8,4885,Tue-Sun
Restaurant_14166,367,Chinese,Goregaon,Quick Bites,10am to 11pm,Average,4.3,3725,Tue-Sun
Restaurant_14167,2263,Cafe,Chembur,Fine Dining,12noon to 1am,Excellent,3.2,6816,Mon-Fri
Restaurant_14168,1723,North Indian,Malad,Dessert Parlor,11am to 12midnight,Very Good,4.1,1743,Mon-Sun
Restaurant_14169,1953,Fast Food,Malad,Bar,12noon to 1am,Average,4.1,9207,Tue-Sun
Restaurant_14170,853,Cafe,Goregaon,Bar,10am to 11pm,Good,3.0,6514,Tue-Sun
Restaurant_14171,1452,Seafood,Goregaon,Cafe,11am to 12midnight,Very Good,3.0,7212,Mon-Sun
Restaurant_14172,1968,Seafood,Powai,Fine Dining,10am to 11pm,Very Good,4.4,3581,Tue-Sun
Restaurant_14173,1163,Fast Food,Vashi,Fine Dining,11am to 12midnight,Excellent,4.3,4347,Mon-Fri
Restaurant_14174,281,Cafe,Malad,Dessert Parlor,10am to 11pm,Excellent,4.7,5903,Tue-Sun
Restaurant_14175,1613,Italian,Borivali,Cafe,11am to 12midnight,Excellent,4.7,6544,Mon-Sun
Restaurant_14176,1002,Fast Food,Dadar,Cafe,11am to 12midnight,Good,2.9,7424,Mon-Sun
Restaurant_14177,1242,Chinese,Dadar,Quick Bites,12noon to 1am,Very Good,4.5,5836,Mon-Sun
Restaurant_14178,2405,North Indian,Dadar,Casual Dining,11am to 12midnight,Poor,4.2,1429,Tue-Sun
Restaurant_14179,1606,North Indian,Bandra,Fine Dining,11am to 12midnight,Average,4.1,728,Mon-Sun
Restaurant_14180,2239,North Indian,Thane,Fine Dining,12noon to 1am,Excellent,3.2,1479,Tue-Sun
Restaurant_14181,2102,North Indian,Powai,Dessert Parlor,11am to 12midnight,Excellent,4.6,2807,Mon-Fri
Restaurant_14182,1284,Seafood,Andheri,Cafe,10am to 11pm,Very Good,5.0,5702,Tue-Sun
Restaurant_14183,248,Chinese,Malad,Casual Dining,12noon to 1am,Good,2.9,6806,Mon-Fri
Restaurant_14184,2264,Cafe,Powai,Casual Dining,12noon to 1am,Excellent,4.3,8388,Mon-Sun
Restaurant_14185,2192,Cafe,Dadar,Casual Dining,11am to 12midnight,Good,3.4,8741,Mon-Fri
Restaurant_14186,1900,Italian,Borivali,Fine Dining,12noon to 1am,Good,3.0,5206,Tue-Sun
Restaurant_14187,2121,Cafe,Andheri,Casual Dining,10am to 11pm,Poor,2.8,8097,Mon-Fri
Restaurant_14188,1942,Chinese,Thane,Quick Bites,11am to 12midnight,Good,3.0,8359,Mon-Fri
Restaurant_14189,2136,Cafe,Thane,Quick Bites,11am to 12midnight,Poor,4.6,8429,Mon-Sun
Restaurant_14190,2381,Seafood,Chembur,Cafe,11am to 12midnight,Average,3.9,6413,Mon-Fri
Restaurant_14191,1498,Fast Food,Malad,Casual Dining,10am to 11pm,Good,4.7,9238,Tue-Sun
Restaurant_14192,1670,Cafe,Malad,Cafe,10am to 11pm,Average,4.8,7893,Mon-Fri
Restaurant_14193,1973,North Indian,Andheri,Bar,10am to 11pm,Good,2.9,8586,Tue-Sun
Restaurant_14194,2072,North Indian,Goregaon,Fine Dining,12noon to 1am,Poor,4.1,7738,Tue-Sun
Restaurant_14195,2344,Fast Food,Malad,Quick Bites,12noon to 1am,Poor,2.6,545,Mon-Fri
Restaurant_14196,2172,North Indian,Andheri,Quick Bites,11am to 12midnight,Average,3.2,1200,Tue-Sun
Restaurant_14197,813,North Indian,Powai,Fine Dining,11am to 12midnight,Very Good,2.9,6067,Tue-Sun
Restaurant_14198,1908,Seafood,Thane,Dessert Parlor,11am to 12midnight,Very Good,4.6,8848,Mon-Fri
Restaurant_14199,322,Seafood,Goregaon,Bar,12noon to 1am,Very Good,3.4,7840,Mon-Sun
Restaurant_14200,963,Seafood,Powai,Quick Bites,10am to 11pm,Good,5.0,8990,Tue-Sun
Restaurant_14201,629,Cafe,Thane,Casual Dining,10am to 11pm,Very Good,2.9,6655,Mon-Sun
Restaurant_14202,1311,Fast Food,Powai,Fine Dining,11am to 12midnight,Average,3.1,9268,Mon-Fri
Restaurant_14203,1525,North Indian,Malad,Casual Dining,10am to 11pm,Very Good,4.1,3269,Mon-Sun
