sqft,bedrooms,bathrooms,age,price
2790,2,3,17,429627
2330,1,2,26,291551
696,4,2,6,107956
2043,2,2,20,340180
2270,1,1,13,323407
1615,1,3,2,263527
2882,2,3,3,361670
2334,3,2,22,475910
646,4,3,21,67624
658,2,2,1,178072
782,4,3,12,129315
715,3,1,3,203109
769,4,2,19,268701
2124,1,1,26,351482
2851,4,1,12,381739
2278,3,1,5,279767
1608,2,1,3,368467
1497,4,3,29,268280
1228,1,2,8,470260
1614,2,2,3,408794
815,3,1,6,58792
1861,4,2,9,386010
2242,3,1,7,408516
2778,2,1,23,354291
2532,3,3,29,80760
1306,3,3,25,139866
1925,1,1,11,280490
779,2,3,17,248250
1415,1,2,12,488346
861,2,3,5,209241
820,4,1,23,82974
1588,3,3,14,294657
736,2,1,12,257071
2163,4,3,18,136643
1486,1,3,15,424613
1868,1,1,16,346479
1435,4,3,3,359543
1041,4,2,14,370882
1141,2,2,17,52025
2025,4,1,26,250313
2731,4,3,10,187331
2235,3,2,27,237587
2480,4,1,5,314216
1750,1,1,7,184783
1449,3,2,5,162092
1201,1,2,5,259354
1615,1,3,22,355426
1986,3,1,2,357697
1129,1,3,7,361799
1594,3,1,26,162118
2854,1,2,0,130533
877,4,2,28,262897
632,2,3,17,286141
2119,2,1,13,470662
2092,4,1,15,188423
929,2,2,23,343996
1018,2,3,27,443501
2245,2,2,21,279715
923,4,1,9,435660
837,1,2,2,388642
1185,1,2,9,392149
566,1,2,6,309098
2444,2,1,26,376397
1490,4,1,5,475785
2481,4,2,8,434006
1247,4,3,23,184777
1161,2,1,7,110340
1606,3,1,14,415945
1589,3,3,8,211790
878,2,2,0,204128
812,2,3,28,289324
964,3,3,27,257443
2087,4,1,15,175978
546,4,3,9,225083
1736,3,1,18,472336
2169,3,2,24,440378
1288,2,3,25,339225
696,4,3,16,328625
1646,3,1,26,157519
1020,1,3,25,238691
976,1,2,2,418259
1647,1,1,17,130211
2361,4,2,11,363733
986,2,2,22,108332
657,1,1,0,299713
2991,4,1,15,422782
1160,3,1,14,256409
1894,3,1,3,466218
1418,2,3,26,222071
2832,2,1,8,294063
1639,4,2,0,395862
2160,1,1,29,490520
1445,1,3,20,164630
1568,1,3,16,82620
1159,4,2,27,496512
2423,3,2,7,100697
2322,2,3,1,216323
1676,2,1,4,463164
1466,2,3,22,472849
2781,1,3,16,148463
2118,4,1,12,388890
2234,1,1,10,387446
946,3,2,14,344047
1139,3,1,6,377910
1491,3,3,15,306174
1297,3,3,17,427701
1654,1,2,11,387234
2576,2,3,28,402450
1567,3,1,21,344840
2116,2,2,24,492235
2212,4,3,8,223880
715,1,1,22,271351
1178,4,1,27,296447
2140,4,3,19,418500
1779,4,1,24,438969
1401,2,3,16,470899
1802,4,3,28,392610
2069,4,3,11,305495
2865,3,3,8,454382
2936,1,2,5,481307
2204,1,3,0,318129
599,2,1,16,184216
2938,4,3,15,242547
1968,3,3,29,192189
1160,3,3,13,80467
740,3,3,18,125997
1375,4,1,25,456983
2293,4,1,17,194843
1441,3,2,22,465337
1577,3,3,29,362085
1970,1,2,4,131632
1238,1,3,0,358362
1621,3,3,27,350059
2476,1,3,20,482104
1890,3,3,18,134388
2453,1,3,18,252666
1298,1,1,25,373173
898,2,3,3,173088
1972,1,2,16,453319
1618,1,2,1,334814
1788,1,2,21,166629
1346,3,1,20,410830
2946,2,2,9,169125
2894,1,2,5,323796
2681,4,1,5,386607
2548,1,2,22,399118
583,4,3,10,192079
720,1,3,23,393129
2051,1,1,2,59279
1188,3,2,20,271991
912,4,1,27,403998
2043,3,2,28,187787
2520,4,1,2,62628
1971,2,3,14,221371
925,4,3,27,294104
1664,4,3,5,225241
2277,3,3,4,495464
1021,3,3,7,363479
2851,4,1,10,103817
1642,1,3,16,477903
1567,2,1,15,289192
1969,3,1,4,68770
2575,4,1,13,249591
1264,2,1,1,439441
2737,3,2,17,274332
1613,4,3,10,314591
1712,1,1,21,480475
1502,4,1,22,363663
2838,3,2,10,88160
1886,3,2,20,314405
1286,3,2,2,53047
978,4,1,19,379320
1412,1,1,9,462295
2152,1,2,23,105535
2159,1,1,23,375222
705,4,3,16,329676
1427,1,3,21,264333
900,1,1,26,296373
877,2,3,13,241030
2680,2,1,24,280454
1780,1,1,19,130746
1994,4,3,19,244502
980,4,1,9,407442
2564,1,1,7,238076
1143,1,1,26,499046
2185,3,1,15,478434
2594,3,1,28,386307
2457,1,1,9,269735
2594,2,2,15,254099
2560,1,3,23,74266
2998,2,3,25,200720
959,2,1,6,420953
1618,3,3,14,334757
1954,1,3,25,282528
1647,2,2,19,135429
971,3,1,26,475002
2540,2,1,3,129987
953,4,2,20,487513
1545,3,3,9,430187
2240,4,3,1,131855
2940,2,3,19,99230
1468,3,1,25,428661
641,3,3,15,135144
2123,2,3,26,218295
2962,1,1,25,451331
1356,3,2,7,157458
1724,3,1,11,56405
1462,1,3,11,84270
2946,1,2,24,401361
709,1,3,7,212153
2778,1,2,22,459238
2085,3,3,0,160418
1125,2,3,27,304401
1424,1,2,9,363999
1323,4,2,7,149733
671,3,2,18,323567
2764,3,3,24,416080
2387,2,1,20,126913
1189,2,1,22,304869
610,2,1,12,335215
1332,3,3,10,401728
1660,2,1,27,437732
2516,2,3,2,371497
2758,3,2,27,255192
2742,1,3,17,265711
1555,3,2,9,339485
2815,1,2,19,155708
625,4,3,4,209217
2411,3,3,17,277745
1603,1,2,22,255366
1567,2,3,22,168019
728,1,1,9,272918
668,3,2,21,430444
1856,1,2,26,259720
2169,4,2,26,419564
2630,3,1,1,205162
2594,3,1,25,176826
1630,4,2,3,494518
2135,2,1,12,148944
1875,4,2,1,499251
2791,1,1,23,379943
1865,2,3,17,443307
2703,4,2,6,75277
1102,1,1,23,175226
1403,4,1,17,415523
2701,3,3,6,304910
2074,1,3,4,54358
1976,2,2,20,222719
2581,4,2,19,71099
1526,3,2,20,55305
2696,1,3,23,373116
2728,4,3,4,57397
782,4,3,23,308305
2651,2,1,24,387852
2044,3,1,3,352962
2505,1,3,25,211205
2652,1,3,27,88289
1777,3,2,6,162432
2283,1,1,20,86327
2722,3,3,15,236653
2470,3,2,24,345120
794,4,2,25,429385
2683,2,3,5,464820
1165,1,2,3,316594
2452,3,3,3,231093
544,3,2,25,443436
1831,3,1,18,222623
2465,1,1,16,370084
1604,2,1,20,100121
596,3,1,1,333140
626,3,2,17,388882
1455,2,1,24,418414
1808,3,3,28,431049
2506,4,1,11,322396
1634,2,3,2,73055
1303,3,3,25,87331
2672,2,3,21,265519
2063,3,2,29,159318
523,1,3,22,333959
2049,1,2,14,100510
1349,4,3,15,50005
900,4,1,10,259586
2845,2,1,17,404343
2606,1,2,10,369212
761,1,3,16,320931
2747,4,2,15,309679
2427,3,2,23,118990
2599,3,3,0,222180
2803,2,2,27,479463
1190,3,1,17,307468
1418,1,2,27,311868
1830,1,2,23,195694
2232,1,1,20,339004
2824,4,3,12,350727
547,3,1,25,72765
1547,1,3,5,268005
2529,4,1,18,396566
2767,1,3,19,100640
1035,3,1,7,274230
1408,4,1,23,111932
1829,1,3,29,365608
2042,1,1,10,324174
1262,1,3,9,131960
2060,2,1,5,142262
541,3,2,14,408833
1900,1,2,19,416243
1664,2,3,0,307780
504,3,3,2,95678
2765,4,1,1,222771
2971,3,1,11,365484
2747,1,1,18,128265
1853,3,3,24,292749
1483,2,1,17,316027
1846,3,1,11,366503
2274,1,3,13,162004
814,2,1,28,469310
2007,4,3,26,281706
2175,3,2,19,88762
1734,2,1,17,252863
1321,3,2,2,288427
663,1,3,18,457082
835,2,3,3,485194
2113,2,3,26,285078
1525,3,3,26,277144
2688,1,1,23,303812
919,4,2,14,431383
1580,3,2,23,288259
1429,2,1,9,239366
1897,1,1,7,315135
1478,1,2,3,262538
1354,2,3,8,123526
1555,4,1,8,213267
2134,4,1,15,447664
2908,4,1,9,152151
2303,3,2,20,299155
683,2,2,12,187633
2810,3,2,4,278342
1644,4,1,2,474033
2282,4,1,13,229948
2297,1,2,20,381310
2856,2,3,4,434296
1524,2,2,16,446624
1433,4,1,9,365993
2999,3,3,0,306922
2924,1,3,14,183414
2620,2,2,22,318752
1888,4,2,2,206480
2984,3,1,12,64946
1812,4,3,12,187968
2051,4,1,27,496522
1264,2,1,12,492366
1095,2,1,25,304231
1245,3,3,7,373651
1669,4,1,2,278888
2604,1,1,1,293890
1228,4,1,9,266711
2575,1,1,14,270086
709,1,3,14,190071
2335,1,2,14,220974
846,3,1,14,463442
1916,3,1,22,485025
2599,3,1,29,479845
1667,3,3,9,153876
2513,2,1,20,91998
1032,4,1,22,414785
1721,4,1,28,302438
1543,2,1,9,348185
2948,2,3,6,338726
1948,3,3,14,181686
1421,1,2,9,277660
2066,3,1,24,115604
1428,2,1,0,157884
2802,4,3,5,290354
814,1,2,18,457436
2463,3,3,19,64584
1256,3,2,13,103967
1387,2,3,23,287861
2913,4,3,5,435631
1943,3,1,28,430914
2503,3,2,3,394494
1968,1,2,15,351868
1639,3,1,28,404830
2658,3,1,4,195550
1515,4,3,2,286778
532,2,1,3,341044
937,2,1,10,151181
1659,2,3,7,400264
2522,1,1,11,205603
2255,3,3,8,248015
2994,4,2,8,471866
1204,1,3,15,491229
555,2,3,27,452970
2760,4,1,28,233713
1893,1,3,16,452603
1396,3,3,29,483999
1970,1,1,22,335026
2376,4,2,9,89618
1948,2,3,14,393383
2964,4,2,24,226566
2752,1,1,0,159458
1901,4,3,1,299145
777,2,1,24,151847
1001,3,2,29,479098
1685,1,2,10,496067
1863,4,1,18,110042
2444,1,1,1,288443
1158,3,3,26,338430
2168,4,3,19,307470
1065,2,1,2,122991
1203,2,3,3,155753
1186,2,1,9,76521
2066,3,2,13,274105
1471,1,1,2,292596
1513,2,3,21,94423
1394,1,1,16,73624
621,2,2,15,203169
2914,3,3,5,307498
2298,1,1,23,390100
2103,3,1,4,331289
929,2,2,24,253984
1582,4,2,21,412540
2169,2,2,27,351061
2634,4,3,20,375863
1742,3,1,13,62909
831,4,3,12,77140
1704,4,1,28,189074
1641,4,2,0,459508
1295,3,2,14,310126
1415,4,1,23,133699
1525,1,3,4,455906
700,2,2,5,176435
1102,4,3,0,440378
839,4,3,15,452511
1278,1,3,29,269677
1157,2,3,20,123271
2436,3,2,22,152710
799,3,2,2,210100
2506,2,2,13,298143
2777,1,1,21,443583
1440,2,3,29,250485
678,3,1,6,340071
988,3,2,11,196055
1459,3,2,22,153474
2940,2,1,22,153084
2948,1,1,5,269008
1928,1,1,24,206802
2636,1,3,22,111003
907,1,2,22,213371
1483,1,1,14,108239
1554,3,2,7,374593
569,4,2,27,127448
1395,1,1,27,249656
1572,1,3,27,182956
598,1,3,29,138027
748,3,1,15,293511
2659,3,3,17,419214
738,2,2,5,331837
1221,2,2,21,362131
1345,4,2,23,91658
1937,1,2,8,50108
698,3,3,16,370774
1884,4,3,20,302168
576,4,1,4,298153
2719,2,1,10,168977
1318,1,3,21,364584
2588,4,3,3,303631
795,4,2,28,167249
883,1,2,24,245266
2444,4,3,19,169246
2546,1,3,4,131726
2464,1,3,20,62247
1127,3,3,7,367115
2309,1,2,27,112543
2641,1,1,6,370942
964,3,2,27,291703
2749,4,2,28,492052
899,3,2,5,112779
1390,4,2,21,382540
2624,2,2,11,105077
2923,1,2,9,320196
577,2,2,19,499077
1250,4,1,22,438992
700,1,1,4,206858
2322,3,1,26,303220
1714,3,1,14,174943
2119,2,3,18,334561
1009,2,3,7,108886
794,1,3,4,194596
2680,2,2,3,443181
1640,1,2,5,293434
842,3,1,22,421222
1644,2,1,3,97812
2705,4,2,4,290532
1363,2,2,21,460783
2682,2,2,8,334498
1757,1,2,19,351430
1787,4,1,21,153010
2835,1,2,20,326755
622,1,2,7,172362
960,1,3,13,363652
2895,3,1,28,181418
1999,3,3,6,420173
2356,4,3,9,474368
1762,4,2,0,218078
1994,4,3,14,264604
1790,2,2,11,174840
2437,3,3,29,251489
2019,3,3,13,136396
547,2,2,4,120343
2013,4,1,7,132249
1716,3,3,7,289279
2398,2,2,8,203655
1922,2,1,17,305039
1518,3,1,12,140404
1547,3,2,24,223820
2253,4,3,17,154171
2765,3,2,2,491892
920,2,1,14,164160
2822,4,1,11,487098
1430,3,2,16,481541
930,1,2,28,301529
586,4,2,29,87862
1746,4,1,21,137334
2272,2,2,4,389444
2732,4,1,13,460381
1951,3,2,20,89783
951,1,3,28,444120
1310,1,1,20,154125
1751,2,1,9,78138
1669,2,3,21,216652
2457,1,1,6,395206
2998,1,3,3,282374
2558,4,1,8,192898
2721,3,2,27,170936
1047,2,1,10,427492
2010,4,2,5,362044
1070,4,2,4,159574
2782,2,2,16,186735
1107,3,3,17,214301
2477,1,3,9,305189
2895,2,3,24,329265
2041,2,1,24,291539
2640,3,3,18,374879
1090,1,2,11,492315
2290,1,3,15,494365
2579,2,3,6,160814
2198,4,3,11,98529
2278,2,3,28,317503
1786,3,2,20,211888
2655,3,3,6,383839
969,3,1,28,370783
1742,4,1,8,497894
1854,2,2,15,266532
1396,4,2,16,114697
2569,3,2,17,373736
2801,1,3,2,303903
1403,3,1,11,212775
1756,4,2,10,81952
2604,2,3,8,132352
1973,1,2,1,100504
2511,1,2,21,472736
2260,4,1,27,231975
2256,2,2,2,394597
2367,1,2,21,142226
2099,1,1,29,353459
1829,2,1,12,457416
2593,2,2,26,58031
2909,4,1,24,208693
2530,1,1,3,92581
2660,4,3,1,89658
2863,4,3,15,250397
1138,2,3,12,494015
688,3,1,13,96498
1522,4,1,26,364785
1035,4,2,28,137565
547,3,1,21,241608
759,3,2,7,407873
1957,4,1,14,188021
2106,2,2,29,194356
1181,3,3,25,102728
2420,1,2,22,336616
2511,1,1,12,54515
659,4,1,8,256591
2112,1,1,25,291653
2489,4,3,1,329662
1146,1,2,17,314946
1934,4,1,27,346570
1989,3,3,7,200850
1864,3,3,10,440523
1577,4,3,21,420712
2588,2,1,3,427415
1598,2,3,3,412343
1135,1,3,13,140242
2852,3,3,2,310523
864,2,3,21,252450
2207,4,1,12,114171
2014,4,1,1,344422
2537,3,1,10,483231
2865,1,3,6,272477
2807,3,3,13,302222
876,4,2,29,487782
1163,3,2,5,152661
1374,3,1,10,393674
1123,4,1,5,116552
984,2,3,3,104842
1773,4,3,3,278886
1132,4,3,25,418553
940,2,1,21,71234
2256,4,2,16,209447
909,3,2,25,441203
1233,4,3,9,390465
2711,3,2,18,142872
2776,2,2,27,293774
2632,1,2,2,75243
1383,3,1,27,143038
940,4,2,27,355795
2014,4,2,17,242832
1419,1,1,10,183782
901,1,2,6,411541
1474,4,2,1,210425
2262,4,2,18,455599
2516,1,1,26,66811
2536,1,2,16,405604
2833,4,2,19,250707
1493,2,1,8,200733
1402,1,3,14,306567
2937,1,2,12,158288
1610,2,1,9,481227
1267,4,3,25,408537
921,2,1,9,257627
2139,1,2,6,75321
2123,1,3,15,87972
2194,2,1,1,227915
2565,1,3,2,382983
529,4,3,9,96464
1353,2,3,5,107814
1780,3,3,28,400502
680,1,1,17,320481
2979,1,3,17,254711
1524,3,3,11,242679
1788,2,2,19,445147
1884,3,2,28,163692
913,4,3,16,98714
933,2,3,27,202565
846,1,3,17,185874
556,4,1,22,138975
1684,2,2,29,477312
1044,1,2,2,249378
2215,2,2,29,98226
2800,2,1,0,368762
2336,2,1,1,178670
1580,2,2,14,330070
735,3,2,2,99803
1341,1,1,2,218564
2908,4,1,9,303926
563,2,2,16,405880
664,4,2,10,373699
507,3,1,24,170648
2003,1,3,16,367625
539,1,3,8,184069
2756,1,2,19,441101
906,1,2,18,247490
705,3,1,21,326091
1450,3,3,21,195148
1245,2,2,18,254013
2321,2,2,28,362165
2179,1,1,20,235266
1498,4,2,22,305590
861,4,3,15,474929
2320,2,3,6,209839
1684,4,1,6,257344
588,4,1,26,436131
2034,3,3,23,176475
1817,1,3,24,154120
2549,2,2,24,188854
2029,2,3,10,432139
2728,1,1,26,321871
943,2,1,18,229343
1265,4,1,21,76867
1462,1,2,27,100850
2462,1,2,17,340163
2263,1,2,15,195655
785,1,1,26,254648
2917,4,2,29,136289
626,2,1,4,185576
827,2,2,1,225291
1784,3,3,6,134746
2360,4,2,22,378056
2900,2,2,2,247731
1363,4,2,28,494221
1196,1,2,17,396950
2085,3,3,15,198912
2958,4,2,9,297187
1175,4,1,2,82348
1932,4,2,25,81813
1985,1,1,14,138875
2057,4,2,2,494650
2318,3,2,14,174306
2213,4,2,1,402017
2751,1,2,6,257151
854,4,3,13,203654
1676,3,2,6,129284
2857,1,1,13,215946
2038,1,1,6,344430
1481,2,3,17,88127
2550,4,3,21,437977
2517,1,1,24,131308
1710,4,1,5,199324
2268,4,2,6,430082
2988,2,2,26,254971
1639,4,2,24,80823
1238,2,1,23,277947
2945,4,3,5,195183
2801,4,3,19,436539
2345,1,3,27,165926
2748,4,1,21,405997
2500,3,3,9,400536
767,4,3,16,223103
1467,4,2,24,233929
1924,1,3,29,417073
1117,3,1,15,377135
942,4,2,5,69584
627,4,1,6,189290
1275,4,1,8,290268
2397,4,3,29,370323
585,3,3,21,288048
705,1,3,4,56029
1826,3,1,26,404057
548,4,1,14,449858
665,3,1,26,458528
2825,4,3,29,342305
2199,4,2,25,496420
2838,3,2,4,163746
1505,3,1,27,421563
1887,4,1,5,129875
1761,3,2,18,444183
1444,2,3,12,476983
2184,2,3,19,413421
2647,4,1,0,481979
1987,2,3,11,393098
1621,1,3,27,328676
1114,4,3,16,310726
2793,2,1,18,330650
865,1,2,3,196902
2327,4,3,1,137887
1461,2,3,11,157103
2580,2,3,9,113986
606,4,3,6,218267
2117,2,1,28,235215
2825,4,2,26,66014
1905,3,1,9,219106
2054,2,2,18,297833
1235,4,2,13,214320
1051,3,2,0,77429
879,3,2,10,89177
2917,1,1,0,254249
2994,1,1,15,247531
2809,3,3,1,290499
2634,3,2,15,315531
675,2,1,11,222880
2944,1,2,26,313766
2546,3,2,27,411934
1498,4,1,8,272739
1557,1,1,9,495109
2663,3,2,7,52491
2866,1,1,21,326116
526,2,2,29,330870
2869,4,2,11,159054
2004,2,1,16,342311
2463,3,3,26,186002
2975,2,2,7,200788
841,4,1,25,441626
854,4,3,5,429106
1574,3,2,7,362228
1742,2,3,15,404254
2163,4,3,9,305893
2452,3,3,17,380547
1147,2,2,22,93111
2333,1,1,4,286011
890,3,1,19,94216
2898,2,3,22,135573
723,4,1,8,118160
1818,2,1,17,376262
2601,1,3,26,61470
1339,2,3,14,85034
2284,3,1,19,306155
1908,4,3,25,225986
2326,1,3,29,264431
1023,4,2,8,220210
2207,3,1,23,86035
715,1,3,22,212857
1372,2,3,15,449972
2914,4,1,1,260737
871,3,3,26,107129
2870,4,3,6,344445
2267,1,3,18,123147
2888,2,3,12,234552
550,3,1,26,143231
728,4,2,8,243770
2856,3,2,29,411122
635,3,1,12,131147
1474,4,3,15,109456
1910,3,3,5,157875
1170,1,3,27,339184
2077,4,1,6,62159
2250,4,2,13,447256
814,4,1,4,484293
524,3,3,13,330259
1234,3,3,24,428065
1250,1,2,12,332036
2231,3,2,2,99838
2207,2,3,22,155005
2516,1,2,12,151565
1340,1,3,29,485775
1977,1,3,1,224397
2389,3,1,10,289195
1624,1,2,15,114238
2885,3,2,0,466565
1901,4,3,8,241265
1286,3,2,16,432426
2984,1,2,2,448793
1649,2,1,16,485850
1617,4,1,14,158507
1827,4,1,29,489099
2565,4,1,25,374669
1859,3,3,4,463565
2110,1,3,3,294391
1036,4,3,8,472004
2201,4,1,5,143144
2995,2,3,29,194771
2315,4,3,11,286460
2507,3,1,17,435173
563,2,1,1,75989
1513,2,2,24,114085
1808,1,1,26,128286
1424,3,3,22,166385
1483,3,1,28,256284
1533,1,2,12,431629
2676,4,3,22,442212
2150,1,1,15,97364
2713,2,2,19,132834
1890,3,2,9,317138
759,3,2,0,412916
659,2,1,26,102099
523,3,2,19,231599
1836,2,3,15,236355
2739,3,3,0,472202
594,3,2,12,331883
792,2,2,17,209073
2803,4,1,20,175044
1226,1,1,0,89206
2547,1,2,13,231764
606,4,2,12,422568
888,1,2,11,328742
1563,3,1,1,393818
1085,3,1,19,201089
1912,3,3,24,339378
1094,2,3,28,300859
983,1,1,28,172830
1590,4,1,0,311493
1727,3,1,19,413763
655,1,3,24,86654
988,4,1,27,55922
961,1,3,10,161309
2417,3,2,17,297190
1056,2,3,20,435811
2974,3,3,13,361751
2814,3,1,8,400699
2973,4,2,22,250315
1904,1,3,1,239127
2191,3,3,24,386289
2544,4,3,29,93300
729,1,2,7,187683
868,4,1,15,102937
640,4,1,11,398333
944,1,2,22,395912
2131,2,3,16,266988
1922,3,1,11,407627
2797,2,1,14,362211
693,1,3,7,419151
2205,1,1,0,403354
1863,3,1,7,394646
2717,4,1,11,203337
1598,2,3,24,458026
793,1,1,19,157972
1195,4,1,3,468879
1772,2,1,7,254751
2602,1,3,14,486264
2639,3,1,4,238277
2108,4,2,26,255135
2598,2,1,4,418746
1298,3,1,9,194824
1824,3,3,12,212287
1957,3,1,20,247444
1986,1,1,3,197908
2795,4,1,14,383314
1170,1,1,8,150098
2980,4,2,12,160022
1002,4,1,6,495079
1860,4,3,11,433304
924,4,2,21,253808
2920,1,1,7,121947
2619,2,3,22,443031
1033,3,2,18,355319
1987,4,1,1,314458
1702,3,2,8,102030
1469,2,2,28,384446
2884,3,1,26,189646
1738,1,2,17,140392
2142,3,3,9,135075
2396,4,3,7,298245
1893,3,2,21,482695
1373,3,3,5,149425
756,3,1,14,389270
2919,2,1,0,208824
2402,1,2,13,190781
1904,1,3,16,498828
1145,3,2,23,450038
1752,1,1,6,445366
2314,1,1,21,171401
1493,1,3,10,81112
2419,1,2,12,79040
1399,3,2,24,112930
713,2,1,4,331815
2191,2,2,13,340408
2990,3,2,1,390994
2342,2,1,10,308089
2088,3,3,29,106369
1388,4,2,25,400037
1526,4,2,8,355300
1179,2,2,11,209020
1871,3,1,5,80479
1838,1,3,18,397533
2198,2,1,8,397064
2584,4,3,29,375682
2338,4,2,20,68963
1986,3,1,5,167994
784,3,2,15,459423
1689,1,2,14,246578
913,1,3,14,235692
2936,2,1,4,425150
1890,1,3,18,264663
2558,2,1,13,321754
2772,4,3,17,268353
1795,3,2,15,349437
990,2,1,23,476443
1388,4,2,18,90548
2358,1,3,17,209961
569,2,1,5,176306
551,3,1,13,374298
1378,2,3,15,195218
1019,3,2,12,327187
2940,4,2,7,63145
1783,3,3,8,99410
2706,3,1,22,92013
2294,3,3,3,424703
1808,3,3,3,468594
2420,1,2,4,419725
2077,4,3,3,69665
674,3,2,13,238525
1294,1,1,21,389275
1817,3,1,25,193238
2396,4,3,0,410653
2685,3,2,3,455442
1749,4,3,1,240063
2234,3,3,1,358526
707,2,1,12,261464
2848,3,3,17,301631
1727,2,3,24,443556
1998,4,1,23,385960
1750,2,1,28,298009
944,3,2,6,311630
1101,3,3,0,366289
2134,2,3,4,499585
1713,2,3,15,304333
2723,4,1,16,257425
2197,4,2,4,331721
1633,2,3,15,219559
1827,2,3,1,272111
883,1,1,25,415098
2009,2,2,29,444787
937,3,3,26,148975
1729,1,3,19,163116
558,4,1,23,173770
2778,2,2,17,441302
2676,4,3,13,256956
1763,4,3,14,429976
639,2,1,29,100977
1609,2,2,0,186019
703,4,2,16,243633
758,1,1,13,391077
1342,1,1,23,427683
2445,3,2,18,332349
1241,2,3,3,80110
1150,1,2,28,392355
1126,1,3,5,363790
1455,1,3,16,79623
658,3,1,22,306062
2511,4,1,1,302767
1924,2,2,14,365193
1911,4,3,14,324720
2089,4,2,18,407003
2290,2,1,15,454612
2436,2,2,20,412194
1793,1,3,23,108523
2163,2,3,29,376750
2316,1,1,21,454281
806,2,2,15,362391
517,4,2,4,245845
1304,2,3,28,76002
1198,1,3,25,203975
1867,1,2,29,124259
1482,3,1,15,396563
1265,2,1,26,63412
2649,4,1,19,170608
2606,3,1,20,108613
1017,4,3,4,454424
2237,2,2,0,403040
1310,1,2,16,152279
967,4,3,3,295859
1783,2,2,28,441458
2665,3,1,2,173813
787,2,3,15,98311
2285,1,3,14,149115
2381,1,3,29,139587
1942,4,2,3,356762
2490,4,2,2,230235
1476,1,3,7,417886
1919,4,1,10,218628
763,4,2,2,228450
2848,1,2,14,159307
1206,2,1,24,493672
1371,3,3,25,115635
2599,2,3,9,182393
1067,2,1,3,424276
2101,2,2,21,130172
2045,3,2,1,184477
1198,1,1,2,483282
1208,4,2,22,334307
1393,3,2,27,142689
636,3,1,20,258896
1442,2,1,29,302284
777,3,3,26,159406
2712,4,1,21,400806
1793,1,1,6,336300
2388,4,2,24,267620
2696,4,1,0,256335
891,4,3,22,361740
1086,2,1,9,65789
2997,2,1,0,205689
1201,2,2,27,226564
2526,2,1,20,114782
1814,2,2,16,400537
1446,3,2,28,292790
1534,4,2,13,333473
1560,4,3,7,381859
2248,2,1,27,150112
1374,1,2,25,424257
1689,2,3,29,459272
1515,1,2,10,119238
1678,4,2,5,65028
2172,1,2,1,121513
2337,3,3,28,348586
1698,3,3,2,87610
2915,2,1,4,436909
1556,1,2,10,199565
964,4,2,22,212605
1586,3,2,13,410451
2774,1,3,14,473705
692,2,3,11,371308
1269,4,3,7,305472
1897,1,1,21,391564
2186,4,2,14,431792
586,1,2,17,399341
2829,1,3,8,410248
2504,2,3,14,491411
1532,3,2,10,482914
915,1,3,6,82728
944,4,2,22,185554
2535,4,3,24,364874
2132,3,3,7,228343
2922,1,3,8,180041
1490,4,3,27,261580
2182,1,1,7,464215
2793,4,2,29,67366
1684,3,2,12,264737
1961,1,3,21,257648
2674,3,1,2,225025
1011,1,2,12,248924
2070,1,1,19,189227
2487,1,2,25,84100
1944,2,2,4,270478
2407,2,1,23,371121
550,1,2,12,366300
1443,3,3,25,131465
651,1,2,25,432022
2805,1,1,5,216063
2750,1,3,9,238514
1001,1,2,17,80735
2663,2,2,2,329269
2030,2,3,25,244056
701,3,2,10,436825
2753,4,1,7,252917
1852,3,3,17,287836
1575,3,1,12,222122
2583,3,3,2,209120
2623,4,2,17,192863
2142,3,1,18,137138
2565,4,1,27,299281
2156,3,2,2,312812
2386,2,3,15,239078
2011,3,2,7,333760
1578,4,2,19,197643
834,3,2,7,313982
1007,2,2,3,437501
1347,2,2,19,113494
2659,2,2,10,392551
764,4,1,1,137711
1252,4,1,18,397802
1095,1,2,26,350935
1615,4,3,21,138175
1537,3,3,29,186617
599,3,3,17,206881
1445,1,3,23,274409
2143,2,2,9,113381
2329,2,1,3,198843
1614,2,2,12,162208
2517,3,3,26,461600
1963,4,1,25,424817
1901,3,1,6,123379
1056,4,2,2,152610
2643,4,2,6,181436
1482,1,3,21,269820
1292,1,1,10,153439
2822,4,3,11,112447
1746,3,3,27,388608
2692,3,3,21,376627
2512,1,2,22,225247
855,1,2,29,94603
1367,2,3,18,358368
719,2,3,23,233258
2888,1,1,22,139508
1676,1,1,5,155900
2718,1,1,3,321785
1694,1,1,5,77016
1425,1,2,22,324932
535,2,3,10,218210
1736,2,1,18,95630
1024,3,3,22,87340
2837,1,3,29,77508
1010,2,2,14,326691
657,4,2,20,143281
1170,3,3,12,119417
2012,3,2,7,351745
1201,3,1,5,98628
2402,3,2,28,408289
2973,1,2,28,135788
1236,4,2,29,160225
2504,2,1,6,393660
1745,2,2,12,153403
2355,1,3,26,225784
2251,3,2,22,176389
509,3,3,2,172911
1235,2,1,7,332184
957,3,3,6,325917
1976,4,1,9,284215
998,1,1,3,294849
1239,1,1,20,464075
592,4,1,27,83355
2510,1,2,4,174189
1339,3,2,4,191316
874,3,2,17,319735
1622,4,1,7,54033
1342,3,1,25,470792
2952,1,1,23,351792
2427,4,3,14,281275
2990,1,2,5,470765
2802,1,1,26,298574
1361,4,1,2,442293
2697,4,2,29,108605
2337,4,2,8,337686
2782,4,2,0,302916
1881,3,3,18,217402
