age,income,score,transactions,balance,churn
24,88152,427,1,27491,1
68,71497,674,17,376,1
22,78837,724,12,41563,1
41,96904,306,73,34641,0
32,60226,833,81,1289,0
19,59624,330,82,32128,1
32,57711,318,23,2691,0
38,76914,346,91,45337,1
54,61403,442,2,23860,1
31,98487,755,27,44404,0
68,34709,349,55,33814,1
19,32032,808,15,17153,1
42,45777,828,44,2291,1
44,50558,845,69,40832,0
69,83101,597,95,6074,1
68,48135,768,49,44232,0
55,34390,584,63,49491,1
36,68311,671,35,10164,0
59,26247,817,19,24652,0
65,89974,323,53,9257,0
47,57141,447,92,6808,0
66,30602,638,2,43145,0
27,36832,479,52,4496,0
48,70969,390,20,49284,0
30,82396,546,59,12378,0
30,81648,819,3,42636,1
44,41428,804,8,29728,0
63,36239,567,40,27756,1
36,76798,670,30,36286,0
36,27807,740,12,22588,1
54,82347,495,49,11876,1
58,66079,656,17,49635,1
32,93038,559,66,38805,1
45,41250,714,23,22577,0
61,85348,459,39,41867,1
53,33953,723,27,16213,0
45,38137,658,57,2565,1
67,54949,612,19,13111,1
50,41828,417,44,3672,0
61,36731,732,66,12271,1
39,96964,553,32,8451,1
26,44782,726,33,5641,1
53,69147,585,43,23512,0
23,71176,791,23,8209,1
19,47279,737,14,40050,1
60,20606,501,80,44653,1
60,25235,580,57,9033,0
43,20284,679,98,16130,1
22,94806,627,57,39972,1
40,37877,744,58,30141,0
23,39766,335,62,6634,0
18,24518,842,40,21409,1
52,58584,461,44,8070,1
58,25138,819,47,33048,0
50,61605,566,84,19908,1
43,72913,770,46,243,1
42,87106,369,53,46813,0
30,40085,366,29,23936,0
34,53279,439,49,29432,0
33,22814,822,53,32622,1
61,75536,841,9,33262,0
47,26199,536,73,42062,0
19,90947,551,25,48412,1
21,92692,433,47,38586,0
30,70702,451,81,30872,0
55,26948,505,50,20494,0
34,77351,810,71,12101,1
40,74796,750,16,25374,0
46,24047,456,37,5170,0
65,71890,514,18,44674,1
26,22711,671,39,35533,0
32,92153,427,78,40064,0
19,57458,605,56,4281,1
46,98914,623,82,33953,1
51,55335,634,8,25511,0
34,53325,450,57,37661,0
31,99335,407,89,13223,0
32,86268,787,20,29893,1
43,84862,531,57,36704,0
51,98930,605,1,8304,1
20,28366,657,88,18829,1
35,61107,347,13,11019,1
54,49740,555,75,49587,0
53,37365,570,52,38660,1
56,28876,805,97,37142,0
24,92714,689,30,32895,0
40,50344,358,81,3900,0
54,78315,532,57,39077,1
43,26107,709,5,41178,1
69,26372,627,22,27980,0
32,47767,454,51,13316,0
41,70461,518,79,42307,1
37,46834,724,74,38537,1
54,29382,587,1,49644,1
41,20039,521,46,42036,1
31,42842,550,79,25052,1
49,63247,488,42,12620,0
52,44884,444,42,46270,0
40,34614,740,93,42131,1
50,57617,818,64,38617,0
19,88354,587,21,19901,1
30,63149,397,79,19046,1
47,34878,594,99,48763,1
51,75030,413,69,41483,1
28,81312,625,19,5841,1
54,64490,531,14,18744,1
29,26838,331,15,4148,1
35,71435,736,51,36700,0
37,83956,452,83,34971,0
66,38037,356,91,29346,1
30,39577,828,16,12996,0
23,39182,474,83,35640,1
27,44097,718,53,385,1
50,88807,708,55,7751,1
67,63664,309,23,9615,0
21,68107,509,36,46166,0
21,73627,789,18,16506,1
58,79101,427,45,9551,0
54,41761,453,88,15485,0
59,41135,636,71,11102,0
29,94564,596,89,23983,0
69,66277,360,45,48399,0
22,32369,600,7,41442,1
42,50796,327,69,8290,1
42,39362,703,88,14584,1
50,94169,337,84,16538,0
69,68458,649,85,17618,0
32,32690,440,20,32613,0
37,24802,331,74,3715,1
56,24969,354,87,6378,0
29,81859,566,46,25,1
31,39648,822,33,28482,0
39,81542,408,15,29636,0
41,68617,335,34,2244,1
29,32020,537,79,39264,0
37,65578,324,5,46559,1
65,96891,733,9,846,0
45,25190,838,91,7478,1
28,68389,847,64,24534,1
39,51712,716,60,7429,1
67,58844,457,28,8013,0
50,22875,788,9,3129,1
31,35518,365,50,23793,1
30,79610,483,36,34299,0
42,75318,545,9,21150,1
57,44448,809,31,4185,0
33,96456,565,45,8176,1
47,81785,723,55,48067,1
18,70211,612,78,6482,1
45,56024,704,15,26112,0
48,59458,611,41,18440,1
53,52817,536,66,47751,1
65,57742,779,63,15191,1
62,92500,817,96,46727,1
67,99795,509,27,21012,0
19,77513,343,64,2564,1
59,68276,408,60,1019,0
54,71357,427,56,18775,0
60,35934,379,71,6615,1
19,66121,319,14,43057,1
50,34201,714,60,10593,1
66,59517,474,93,1957,1
53,57637,496,40,19678,1
47,71078,303,20,10587,1
69,24990,454,51,20446,1
51,96267,754,5,19370,0
35,85994,413,82,19699,1
53,33011,806,72,12417,1
41,57553,507,50,44690,0
18,27389,531,71,11531,1
63,65135,639,88,38408,0
41,79732,706,60,3253,1
38,24021,761,86,4316,1
46,92807,345,20,49880,0
30,52384,559,27,33594,0
27,80569,618,20,24114,0
30,58003,461,6,49463,1
28,44026,637,8,25917,0
55,38000,514,79,13081,0
23,94175,804,22,33881,1
68,52059,790,35,35275,0
27,77102,511,42,10148,0
67,79161,712,77,42326,1
30,79963,616,92,33422,0
65,34010,422,20,12104,0
67,65970,582,93,36439,0
52,93211,317,69,366,1
64,27828,820,3,30998,0
39,78113,510,27,37038,0
34,52778,659,69,16050,1
20,56593,572,60,6429,1
47,67491,496,20,23922,0
51,51790,584,23,17374,1
44,69416,845,96,3696,0
62,38151,595,12,6534,0
21,95945,806,55,37917,0
50,96969,457,49,13435,0
60,21152,839,96,8568,1
48,50680,599,80,19332,1
36,40591,843,27,23390,1
28,27885,592,65,11769,0
69,66177,348,51,13550,1
54,76125,521,76,36212,1
32,24577,525,77,46613,0
37,84623,715,72,28736,1
54,68144,487,44,34823,1
66,53125,720,29,37364,1
25,21186,388,39,8848,1
19,64133,343,16,20196,1
55,25230,418,5,12137,0
67,22465,653,43,30477,1
44,77715,830,57,6881,1
67,77725,323,97,32132,1
31,59154,662,20,11049,1
41,45264,577,36,25303,0
52,26340,366,96,47043,1
45,39213,492,48,35988,1
51,78633,497,50,34072,0
34,90045,597,2,34195,1
50,54752,673,12,25514,1
40,23675,730,39,3615,1
25,81587,360,53,9953,0
50,64695,811,63,44370,1
36,69178,594,12,11776,0
29,24513,468,34,46245,0
21,22409,668,34,25424,0
48,76726,605,12,18281,1
61,55351,458,17,13777,1
38,56862,790,6,27176,1
29,93946,837,30,13798,0
24,89707,781,86,34287,0
35,66560,732,37,16650,1
56,66433,380,87,47436,0
28,42763,813,80,3399,1
50,73002,645,26,5855,0
39,68764,409,48,24631,1
25,99387,529,40,47788,0
56,47594,446,31,33803,1
48,71421,372,46,14523,1
44,43445,528,66,7563,1
68,51879,713,67,26978,0
45,28686,460,88,19206,0
40,81205,453,91,26194,0
58,42176,603,37,13271,1
44,83684,420,17,30725,0
27,56467,442,94,18978,0
40,56189,662,68,22784,1
50,55394,698,59,7719,1
43,22554,516,82,9070,0
30,29984,777,40,18299,1
48,54709,491,27,12455,0
44,75389,537,95,38680,1
30,97876,302,12,16262,1
65,86729,714,31,39168,1
64,29247,597,28,29149,0
51,38405,743,26,34943,1
64,66058,313,13,44166,0
24,64149,712,82,13282,1
61,27073,702,17,47029,0
29,26026,370,41,15644,0
22,22285,793,32,4197,1
55,70823,551,22,15813,1
23,94190,710,99,40547,0
43,94093,677,80,18783,1
36,21213,716,50,37395,0
32,77200,756,3,25171,0
26,55228,313,22,29626,1
30,67048,765,59,9691,1
52,89907,733,95,21597,0
64,53068,534,16,43054,1
51,26524,406,66,32313,0
51,70793,620,40,41668,1
46,48223,758,56,33553,0
56,74858,626,86,3333,0
44,28417,461,56,41158,0
63,21884,435,78,9218,0
62,68152,619,14,37220,1
29,22551,392,62,41342,0
56,37098,677,69,15123,1
19,59425,499,27,2265,0
64,61512,334,47,19139,1
53,96615,671,80,46686,0
35,71329,446,68,3889,0
23,49285,490,87,28376,0
47,66529,518,74,18832,1
38,72935,422,95,5479,0
39,23864,341,17,23693,0
28,30213,811,27,45472,0
56,71604,729,51,14925,0
57,89334,468,59,48942,1
59,76627,700,59,874,0
24,46159,607,79,48101,1
24,99682,690,24,28901,1
48,99196,481,54,48106,1
23,60986,681,99,33463,0
43,64571,304,13,36816,1
53,70061,501,14,48608,1
26,66327,703,70,2573,1
53,27485,544,70,23580,0
20,65302,567,52,28187,1
61,34586,812,96,45879,1
48,59932,834,85,17282,1
47,23980,669,21,26725,0
48,84076,439,30,5623,1
60,25470,559,54,26789,0
60,28080,354,86,13343,0
57,52367,614,19,21234,0
47,83253,484,59,26805,0
26,73841,599,47,30651,0
23,25764,506,66,21876,0
42,96240,371,97,20680,1
47,60568,322,1,40428,1
43,66004,410,88,49967,1
20,86974,357,52,39601,0
39,41165,477,21,1761,1
59,73686,517,60,14116,0
62,95630,500,48,11642,1
26,30509,609,74,3944,1
67,41244,570,12,41838,0
52,57202,551,87,17336,1
24,88241,716,76,28182,0
54,45020,674,80,43098,0
65,96355,476,55,30537,1
26,75923,351,3,23375,1
44,21529,744,66,7543,1
45,88540,387,6,24862,0
62,89797,661,22,18987,1
61,35656,648,67,41457,1
50,50182,522,73,11447,0
67,81965,780,21,5507,1
23,49971,735,37,12002,0
34,45166,722,33,3617,1
40,82539,510,1,47437,0
42,23363,456,65,38700,0
36,27548,700,71,9920,0
69,94659,716,37,43149,0
46,25956,342,40,1342,0
48,20806,767,63,21001,0
23,84909,688,52,23969,0
54,76189,601,76,27213,0
51,68135,683,32,40510,1
41,73703,684,27,16188,1
27,95699,463,42,22071,1
28,85970,617,52,49732,1
41,86892,414,29,5490,0
19,37680,576,46,26433,1
67,83896,826,66,37818,0
46,45148,349,46,445,1
33,96716,422,83,33859,1
40,89387,497,25,1841,0
52,77896,711,99,48655,1
60,52193,444,65,41974,0
39,25242,676,57,32335,1
52,95190,554,28,20234,0
23,52050,793,18,18733,0
40,83695,357,63,25283,0
40,62654,593,18,4397,1
47,64499,491,24,39359,1
54,24558,763,51,811,1
59,58797,618,29,22381,0
37,53081,310,19,28357,1
28,92584,682,31,46471,0
41,48240,777,95,37683,0
35,31005,313,86,23493,1
44,61938,513,29,41193,1
24,57334,643,20,40677,1
65,91019,364,66,38174,0
38,67021,510,68,35556,0
32,44862,441,46,12515,1
25,51610,560,19,44746,0
45,34113,660,7,20559,1
38,77514,682,42,24938,1
25,58947,739,16,4020,1
45,23419,367,52,11431,1
51,30510,624,33,2945,0
64,44813,622,39,28683,0
32,58760,604,43,42493,1
61,99826,392,84,29727,0
60,33930,593,46,42891,0
54,59585,603,4,25757,1
44,44375,329,15,8482,1
58,98884,705,43,9773,1
43,24305,745,30,15300,0
29,54741,451,39,32243,0
51,39119,310,43,2046,0
48,64779,668,14,29693,0
20,22437,768,70,23662,0
43,46506,641,86,17168,0
23,43575,742,18,153,0
37,77082,467,46,37852,1
68,28452,529,79,20147,1
57,88849,388,21,3523,0
34,99690,597,76,48011,0
58,74503,755,91,17826,0
18,77035,550,61,48667,1
30,23603,707,75,39766,0
35,98400,596,95,10294,1
69,71231,412,65,34640,1
38,24495,389,25,8982,0
69,73223,845,89,43312,1
29,27176,627,81,6745,1
61,43124,701,71,15738,0
29,96256,589,32,7656,0
43,49681,537,48,5893,1
59,85149,795,89,37035,0
57,86100,721,82,10249,1
45,29916,669,35,30622,1
61,65787,368,90,36338,1
42,24971,676,76,38566,1
38,59570,456,78,38520,0
65,89977,463,8,4793,0
67,96809,305,22,18506,0
66,76728,351,76,39242,0
28,34523,778,32,5117,1
26,35232,419,46,22372,1
52,32271,441,13,24082,0
53,84859,668,33,33921,1
66,65049,793,1,34456,1
46,28413,728,92,47233,1
57,88163,423,67,14193,1
34,68309,693,80,9282,0
54,59842,569,50,46974,0
65,20618,404,32,14170,0
66,74012,680,10,13109,1
25,81439,469,1,30257,1
61,57206,426,71,26064,1
64,45847,785,47,9278,1
22,22369,533,7,49032,0
40,37385,350,62,190,0
27,43562,777,52,23377,1
64,69749,800,68,41302,0
58,24220,514,4,27983,0
64,36848,429,57,76,0
32,81719,361,89,17696,1
33,27397,342,5,26117,1
44,44931,407,71,45885,1
49,47605,684,55,13325,0
57,78828,583,67,4072,0
68,93817,383,57,27365,0
62,63090,318,99,34101,0
63,37012,622,75,19298,1
52,93616,780,76,4730,1
54,36870,377,39,6839,0
41,27175,307,80,43597,1
48,31773,809,43,11884,1
68,46617,359,71,6466,0
52,83295,739,85,4089,0
33,44944,741,10,46928,1
57,40729,343,82,25041,0
53,87097,517,29,47392,0
29,24623,782,26,18997,0
33,29839,731,30,11204,0
66,64091,578,65,44900,0
22,65600,478,38,24348,0
64,50646,389,15,12699,0
22,29104,570,89,46730,0
37,61859,640,19,4778,1
65,52450,572,28,4640,1
55,22112,555,97,22870,0
53,45123,394,15,41644,1
49,75789,383,78,10559,1
57,61267,352,61,18663,1
28,56992,708,38,43487,0
28,70000,690,99,39876,1
60,44675,390,32,4041,0
66,80251,685,78,2819,0
45,55583,600,77,20786,0
29,32685,432,41,45393,1
63,71884,494,85,3645,1
48,96949,837,76,5565,1
57,29507,744,15,33555,0
47,51989,564,88,30452,0
37,99626,819,84,18248,0
44,28303,724,63,42853,1
42,73635,688,1,12600,0
67,85715,407,43,42000,1
51,51017,534,14,2340,0
52,96509,319,2,28550,1
60,99885,816,8,26747,0
69,78926,834,11,14351,0
22,41076,341,20,43867,1
57,40082,728,44,8584,1
56,89058,848,59,13968,0
25,61235,362,17,9720,0
36,66050,412,12,45550,0
60,74301,330,84,49474,0
35,86101,593,74,27421,0
33,71361,501,21,18783,0
36,87556,473,67,5823,1
32,72101,804,4,31342,0
46,87707,674,88,37417,1
32,33512,743,54,8064,0
46,69641,795,27,485,1
34,41856,639,95,13473,0
32,55674,300,74,4431,0
57,28310,666,68,42555,0
28,95359,712,76,26274,0
20,53847,342,79,48038,1
30,54696,389,90,36855,1
55,47129,382,34,1734,0
26,65567,620,1,36695,1
37,66423,763,59,26915,1
65,48096,340,52,38224,0
43,91760,803,45,13381,1
29,73095,387,18,36624,1
66,22413,398,73,22568,0
48,75503,722,50,29552,0
19,72120,746,34,48451,0
50,84783,531,54,23478,1
33,55887,484,54,27250,0
22,89519,505,52,46781,1
34,79162,577,30,5450,1
66,74404,819,4,15402,1
57,47427,812,53,30815,0
49,50125,694,24,23768,1
32,54263,486,50,33439,0
29,75914,539,45,25785,0
34,28997,634,61,28666,1
27,48969,672,90,11745,0
43,74999,788,7,23831,1
61,35428,663,45,39613,1
45,24035,582,85,18277,0
45,79157,382,78,11239,1
40,31373,622,34,10862,1
37,80204,481,10,1022,0
34,53413,339,11,47335,0
69,99820,414,45,49696,0
61,21603,382,49,14628,0
25,37760,552,40,19239,1
67,87756,409,51,25500,1
32,69456,514,71,2677,0
58,97491,618,99,27347,1
40,31091,754,28,47958,0
31,81617,435,62,32828,1
57,23257,368,15,26929,1
63,46608,392,38,4706,1
44,67616,545,49,23268,1
60,63977,484,1,31005,0
30,47972,746,50,22161,1
56,92250,846,14,3272,1
60,72393,439,13,29048,1
42,68336,614,22,27652,0
43,65677,762,57,12561,0
61,40243,514,85,24256,1
28,26222,830,41,39485,0
55,43601,481,37,15155,1
26,22722,584,82,12005,1
60,67126,675,73,26543,0
50,72302,764,95,6781,0
68,43913,670,5,18068,1
33,45563,782,31,38982,1
66,57131,593,65,4686,1
37,95627,449,86,34280,1
24,28920,801,57,26223,1
50,41791,411,15,38405,1
30,45956,720,90,46191,1
64,35108,844,29,25492,1
52,83774,804,54,38653,1
21,96702,360,41,18597,1
48,78087,562,91,5764,0
47,65851,583,34,37693,0
20,44396,657,85,21641,1
58,91644,404,76,45378,1
44,33607,530,35,14505,1
49,94036,770,55,21428,0
64,79163,464,98,34376,1
55,68675,800,33,3098,0
23,41836,526,42,27848,1
25,65170,433,87,12437,0
41,99225,599,8,36778,0
32,93321,369,83,11557,1
42,48067,673,99,37535,1
44,93845,398,91,46136,1
61,90098,539,30,39194,1
30,60498,595,84,28541,0
37,69616,481,92,30407,1
22,95060,707,74,27158,0
55,26505,300,42,30805,0
24,87518,346,25,13198,1
22,93805,342,14,35561,1
45,75886,587,65,25657,0
54,32720,624,30,31652,1
46,67291,467,13,39727,0
59,81086,596,89,24837,0
54,89926,669,12,13264,0
24,33733,719,24,19518,0
63,31431,637,70,45996,1
43,49719,755,73,37999,1
64,72116,826,38,34117,0
36,87903,810,87,847,0
27,80338,551,52,21466,0
59,63035,327,70,37452,1
37,39324,675,35,25935,1
63,63606,343,28,13859,0
48,37992,847,5,22628,0
53,44566,801,42,21123,0
63,26667,466,84,30996,0
23,74738,751,80,44174,0
32,57463,485,20,45933,1
41,74869,466,22,43795,1
47,60219,532,51,8411,0
26,33986,508,87,41897,0
18,92086,636,76,14853,0
67,44261,443,47,22770,1
64,61973,395,97,41124,1
32,89489,320,39,2050,1
23,70129,376,28,22125,1
32,99421,656,68,49103,0
24,58687,550,47,8918,1
63,47821,444,72,40283,1
44,65330,415,21,42114,0
27,74360,577,48,18796,0
49,78120,848,50,10015,0
38,51871,747,49,12417,1
61,30176,680,76,49232,1
54,32933,424,62,37026,1
55,89201,600,35,28184,1
53,27114,534,80,20391,0
31,50252,829,72,9273,1
59,38508,559,5,20388,0
56,43212,783,76,15070,1
58,43516,467,90,43536,0
65,31870,477,37,696,1
31,22413,557,73,16182,0
19,21594,478,41,8749,0
41,82929,528,92,49071,0
27,45853,781,40,4730,1
59,65110,527,58,41990,0
23,73453,626,72,27624,1
20,86857,522,2,870,1
51,85687,396,50,42517,0
43,58688,631,86,29053,0
27,35564,538,94,42284,1
55,97144,495,80,39328,0
38,95112,758,48,17320,0
69,77231,572,24,22225,0
42,43205,678,91,45534,0
19,88472,697,33,36871,1
53,79009,776,70,45940,1
18,87893,646,94,38726,0
61,88108,302,42,18821,1
59,44585,304,26,14295,1
53,72721,760,78,1670,1
61,35427,737,95,45543,1
41,93203,432,16,23524,0
27,90308,653,21,8918,0
68,98763,795,2,17418,1
52,77958,820,59,29721,1
39,99196,583,8,20839,0
63,88798,546,7,38713,1
64,69152,401,90,45832,0
51,73478,424,21,16384,0
49,71901,427,18,46397,0
33,80441,515,82,38185,0
47,52347,621,1,40354,1
53,53532,361,91,39058,1
48,25522,489,8,39054,0
47,83411,536,92,41270,0
22,87169,358,2,29086,0
41,90564,844,22,1517,1
63,93502,480,20,32423,0
53,56849,835,78,43158,0
44,43076,396,35,31517,1
31,62712,781,60,16811,1
54,88053,764,31,47320,1
30,58820,806,41,46285,1
37,40004,345,67,38132,1
45,22222,767,72,21108,1
68,78282,639,90,25180,0
23,68048,343,24,9168,1
26,78219,704,15,46133,1
39,45942,529,38,7231,0
40,63553,828,79,6952,1
25,42866,574,99,2965,1
18,67508,360,38,27853,0
24,99341,351,81,21758,0
29,36829,308,95,490,0
56,56619,594,66,26048,1
34,66609,346,5,10973,1
67,77380,592,2,8933,1
33,55346,685,2,46563,0
21,39493,651,90,9897,1
54,22738,636,38,6645,0
26,50898,581,37,35903,0
26,81689,680,10,37712,1
44,46910,634,91,17344,0
29,85774,658,72,34267,0
51,87017,404,74,35600,1
40,71083,367,99,46420,1
52,63622,436,24,41756,0
57,52687,524,24,342,1
26,49153,741,95,23598,1
60,98747,786,4,31991,0
30,69167,326,40,29056,0
69,61492,686,14,1286,0
67,24651,492,26,16158,1
63,56049,559,12,8496,0
60,70789,364,27,3069,0
19,96004,399,6,42489,1
64,58937,597,27,17532,1
19,60358,355,14,43337,1
46,29385,301,22,10025,0
62,28009,810,49,5135,0
39,45344,728,20,27150,0
60,67643,474,3,29823,1
38,44624,370,73,7898,1
64,48735,638,80,42978,1
23,31520,428,73,13579,1
64,57411,614,49,26381,1
45,86231,409,96,24170,1
33,98733,781,98,37642,1
18,97544,799,25,9234,0
40,65639,712,27,42857,0
25,69059,480,91,19321,0
69,89230,545,2,22022,0
25,92754,426,22,34649,1
59,33308,515,66,20185,0
18,73254,310,48,45703,1
28,94553,390,53,33421,0
25,66665,577,1,7568,0
64,39348,630,54,34387,1
68,58389,489,39,9137,0
48,97131,576,10,49059,1
63,97235,719,12,49778,1
53,24058,544,37,15805,1
25,84435,791,46,16342,0
41,35739,700,17,8843,0
44,41818,447,3,37470,1
46,92284,738,85,35542,1
61,45521,822,76,2029,1
35,24409,397,59,15634,1
26,55495,678,27,2342,1
53,24040,607,15,43625,0
55,65357,836,45,943,0
31,33667,440,41,20662,1
30,27011,800,67,14030,0
57,36535,700,5,25071,1
69,94449,587,34,5265,1
41,79187,602,63,11974,1
56,21612,704,98,37171,1
31,41268,460,85,49516,0
25,25406,742,13,10445,1
29,26687,411,89,14769,0
69,45070,385,14,12646,0
48,67156,776,82,34689,1
51,27400,422,61,2557,1
53,56620,539,3,42930,1
38,91389,466,3,14012,1
21,83325,314,45,2850,1
28,67752,842,96,745,1
59,50917,422,18,43203,1
54,84558,469,32,37432,1
58,41238,617,96,49437,1
24,60579,486,44,32010,0
29,95342,797,93,3478,1
22,44906,714,37,45945,1
20,91741,349,99,43301,0
49,63803,582,27,3747,1
57,25413,306,40,36823,1
69,26959,633,24,6853,0
52,72259,521,56,27391,1
53,52051,812,36,38613,1
29,90217,700,99,17160,1
47,48253,616,6,22133,1
50,70123,344,71,2378,0
57,67219,831,78,49171,0
58,99428,485,17,39624,0
20,49654,775,61,46243,1
43,20410,349,27,2098,1
55,41846,465,44,21394,1
69,82257,424,70,46043,1
58,86129,785,3,49632,0
51,55860,467,39,19991,1
20,72024,477,35,40563,0
31,72345,844,66,43361,1
62,46642,363,83,15093,0
63,58803,409,87,18251,0
31,36263,720,17,24202,0
34,55473,311,9,36703,0
32,99445,621,9,11760,0
29,48473,305,35,41212,1
56,54486,619,9,37455,0
58,88884,795,12,33692,1
61,99123,678,67,38310,1
47,25312,782,85,16681,0
66,26301,733,57,2645,1
68,90805,401,92,41552,1
24,84264,805,97,32023,0
65,83195,309,98,49575,0
52,40741,630,43,21999,1
68,46917,458,22,29662,1
68,26465,458,60,47221,1
69,46758,785,30,15230,0
48,77303,706,31,39382,1
69,88526,794,80,31563,0
57,57278,835,99,16951,0
54,97109,397,65,30233,0
31,71654,360,73,1161,1
68,36156,676,65,10397,1
45,29749,314,87,16427,0
29,40555,518,37,24701,1
58,42189,518,82,49957,0
23,39033,444,4,43794,1
21,45851,641,10,12177,1
50,60496,512,27,6599,0
22,74438,465,2,9340,1
26,50299,822,55,26342,1
56,24831,837,68,39947,0
35,71937,762,40,46233,1
49,57431,356,97,21487,0
48,63921,460,8,22390,1
51,26564,811,15,5102,0
57,68279,515,61,36839,1
44,37687,715,7,33371,0
54,55485,451,94,42432,0
54,66188,718,24,6151,0
56,92130,801,20,26967,0
61,65050,346,55,1190,0
30,97957,797,5,39580,0
21,48022,444,7,30666,0
26,44916,419,2,18394,1
25,64486,670,74,45901,1
63,31521,724,77,40768,0
23,90088,725,21,32601,1
50,92898,572,3,42674,1
23,63759,471,53,43905,0
65,52688,700,14,13998,0
34,24308,418,53,27581,0
54,90798,711,80,14131,1
30,70699,580,63,2788,1
39,73116,722,54,22310,1
67,80297,650,72,32931,0
36,93413,659,24,28862,1
45,42185,796,78,35288,0
60,99735,666,50,45087,0
42,24108,503,6,15642,0
61,85217,338,88,43492,1
25,72753,720,93,40201,1
62,85137,313,26,36646,0
49,59632,622,34,23612,0
64,27479,608,44,1718,0
28,73724,554,69,26988,0
55,65774,691,98,23089,1
35,33740,841,98,2596,1
65,53747,538,77,32314,1
44,40919,400,67,49599,1
55,88631,366,5,30976,1
54,46031,509,86,39462,1
63,99375,680,85,13930,1
59,52313,752,91,43450,1
53,80483,812,88,40283,1
58,79198,641,39,35319,1
51,34629,682,53,8063,1
32,43408,528,8,1152,1
30,39776,484,68,6940,1
44,63218,729,36,34537,0
36,64273,784,70,41633,1
53,73042,782,95,33309,0
30,97222,700,69,39744,0
24,22185,539,6,28251,1
62,97091,608,2,27095,0
18,64401,566,1,28361,1
58,42392,611,62,23642,0
38,96002,395,29,40607,1
33,39800,548,87,33532,0
66,25808,651,18,20725,1
46,72986,801,3,47916,0
41,90578,501,80,12675,0
36,88537,766,31,16807,1
44,88318,500,22,1305,0
65,85515,824,8,26805,1
64,23450,804,22,16277,1
18,57074,378,77,20484,0
44,34086,674,29,15167,1
31,81832,500,80,7831,0
28,91830,745,10,27356,0
40,68076,607,46,6515,1
64,85017,477,34,47885,1
37,95638,378,56,31300,0
43,93534,709,59,18715,1
35,21577,757,33,46856,1
53,74626,715,78,8614,1
47,50113,551,96,23004,0
21,96595,720,23,27525,0
36,24923,788,15,49517,0
22,88399,474,25,41844,0
19,37391,488,26,31336,1
27,34008,626,12,36823,0
66,25318,415,64,49263,1
60,26815,770,19,11441,1
60,24791,777,49,46253,1
28,54876,386,19,4377,0
68,20469,338,96,1672,1
39,56064,828,74,33549,1
60,36175,481,91,17364,1
25,58898,776,23,15339,0
20,80485,709,56,8330,1
58,54398,685,63,10829,0
57,85004,728,52,46496,1
35,66840,567,64,18599,1
67,58611,309,18,33382,0
